QP=22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Frame Encoded,Type,POC,QP,Bits,Scene Cut,Rate Factor,,,,PSNR,SSIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5, I-SLICE,5,29.91,173832,0,25.087,38.598,39.103,41.026,38.965,0.896003,9.83,24,  -, -,0.00%,0.00%,0.00%,4.60%,4.58%,20.03%,6.49%,1.49%,41.76%,3.12%,0.51%,13.96%,3.46%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
6, I-SLICE,6,29.9,172080,0,25.087,38.627,39.125,41.033,38.99,0.896051,9.832,23,  -, -,0.00%,0.00%,0.00%,4.34%,3.72%,17.47%,6.18%,1.56%,47.36%,3.64%,0.84%,12.14%,2.74%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
7, I-SLICE,7,29.88,169440,0,25.087,38.672,39.168,41.064,39.033,0.896096,9.834,22,  -, -,0.00%,0.00%,0.00%,5.31%,4.61%,18.93%,6.56%,1.23%,44.06%,3.23%,0.34%,12.36%,3.36%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
8, I-SLICE,8,29.86,166696,0,25.087,38.705,39.184,41.089,39.063,0.896389,9.846,21,  -, -,0.00%,0.00%,0.00%,5.98%,5.18%,19.18%,6.70%,1.65%,41.49%,3.52%,0.57%,13.18%,2.57%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
9, I-SLICE,9,29.85,164952,0,25.087,38.753,39.198,41.146,39.108,0.896936,9.869,20,  -, -,0.00%,0.00%,0.00%,5.78%,4.46%,20.38%,6.64%,1.74%,43.44%,3.51%,0.31%,10.88%,2.87%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
10, I-SLICE,10,29.85,163104,0,25.087,38.791,39.176,41.156,39.134,0.897257,9.882,19,  -, -,0.00%,0.00%,0.00%,5.95%,4.40%,22.36%,6.34%,1.25%,41.89%,2.90%,0.37%,11.96%,2.58%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
11, I-SLICE,11,29.84,163320,0,25.087,38.811,39.201,41.162,39.153,0.89721,9.881,18,  -, -,0.00%,0.00%,0.00%,5.77%,4.80%,23.49%,6.59%,1.34%,42.66%,2.90%,0.52%,9.18%,2.75%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
12, I-SLICE,12,29.84,165168,0,25.087,38.786,39.185,41.135,39.129,0.897219,9.881,17,  -, -,0.00%,0.00%,0.00%,5.69%,4.71%,20.87%,6.39%,1.32%,44.70%,2.69%,0.22%,10.72%,2.69%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
13, I-SLICE,13,29.87,167744,0,25.087,38.748,39.176,41.117,39.098,0.896968,9.87,16,  -, -,0.00%,0.00%,0.00%,5.63%,4.82%,21.25%,6.50%,1.50%,42.28%,3.05%,0.69%,11.19%,3.09%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
14, I-SLICE,14,29.84,167952,0,25.087,38.765,39.183,41.118,39.111,0.897194,9.88,15,  -, -,0.00%,0.00%,0.00%,6.02%,5.01%,22.26%,5.95%,1.64%,41.78%,3.25%,0.48%,10.70%,2.91%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
15, I-SLICE,15,29.85,165584,0,25.087,38.78,39.151,41.117,39.118,0.897265,9.883,14,  -, -,0.00%,0.00%,0.00%,5.92%,5.10%,19.51%,6.87%,1.50%,44.22%,3.16%,0.49%,10.67%,2.56%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
16, I-SLICE,16,29.85,167456,0,25.087,38.784,39.17,41.107,39.123,0.897539,9.894,13,  -, -,0.00%,0.00%,0.00%,5.37%,5.44%,19.57%,6.40%,1.49%,43.59%,3.35%,0.33%,11.75%,2.72%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
17, I-SLICE,17,29.85,165296,0,25.087,38.777,39.148,41.072,39.111,0.897552,9.895,12,  -, -,0.00%,0.00%,0.00%,5.89%,4.20%,21.10%,6.92%,1.47%,42.45%,2.80%,0.80%,12.12%,2.25%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
18, I-SLICE,18,29.86,167456,0,25.087,38.772,39.157,41.087,39.11,0.897449,9.891,11,  -, -,0.00%,0.00%,0.00%,5.85%,4.55%,23.20%,7.07%,1.37%,40.80%,3.20%,0.32%,11.23%,2.41%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
19, I-SLICE,19,29.86,170128,0,25.087,38.75,39.109,41.069,39.085,0.897375,9.887,10,  -, -,0.00%,0.00%,0.00%,5.31%,4.45%,21.06%,5.84%,1.50%,43.16%,3.11%,0.55%,12.60%,2.42%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20, I-SLICE,20,29.88,168728,0,25.087,38.734,39.142,41.065,39.076,0.897441,9.89,9,  -, -,0.00%,0.00%,0.00%,5.86%,4.65%,19.62%,6.43%,1.82%,44.77%,2.92%,0.35%,10.77%,2.81%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
21, I-SLICE,21,29.89,169672,0,25.087,38.736,39.132,41.051,39.075,0.897668,9.9,8,  -, -,0.00%,0.00%,0.00%,6.15%,4.91%,20.91%,5.71%,1.54%,40.36%,3.63%,0.45%,13.27%,3.08%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
22, I-SLICE,22,29.88,167024,0,25.087,38.78,39.142,41.063,39.111,0.898267,9.925,7,  -, -,0.00%,0.00%,0.00%,5.97%,4.87%,19.00%,5.62%,1.27%,42.41%,2.51%,0.39%,15.65%,2.32%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
23, I-SLICE,23,29.87,167216,0,25.087,38.798,39.127,41.084,39.125,0.898149,9.92,6,  -, -,0.00%,0.00%,0.00%,5.95%,4.41%,21.74%,6.04%,0.99%,40.90%,2.78%,0.72%,13.81%,2.66%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
24, I-SLICE,24,29.87,168008,0,25.087,38.8,39.121,41.049,39.122,0.898405,9.931,5,  -, -,0.00%,0.00%,0.00%,5.55%,4.48%,22.93%,5.92%,1.72%,45.09%,2.30%,0.28%,9.71%,2.02%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
25, I-SLICE,25,29.9,171200,0,25.087,38.75,39.129,41.043,39.084,0.897968,9.913,4,  -, -,0.00%,0.00%,0.00%,5.46%,4.14%,20.56%,7.41%,1.99%,43.17%,3.31%,0.42%,11.20%,2.34%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
26, I-SLICE,26,29.92,173856,0,25.087,38.705,39.085,41.021,39.042,0.897941,9.911,3,  -, -,0.00%,0.00%,0.00%,5.40%,4.26%,20.55%,6.34%,1.14%,44.22%,2.60%,0.31%,12.79%,2.40%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
27, I-SLICE,27,29.93,174104,0,25.087,38.694,39.075,40.981,39.027,0.89839,9.931,2,  -, -,0.00%,0.00%,0.00%,5.55%,4.06%,20.75%,6.70%,1.50%,40.88%,2.82%,0.43%,14.08%,3.23%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
28, I-SLICE,28,29.93,176048,0,25.087,38.689,39.056,40.987,39.022,0.898462,9.934,1,  -, -,0.00%,0.00%,0.00%,5.89%,4.51%,19.44%,6.32%,1.53%,42.63%,2.68%,0.30%,13.46%,3.24%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
29, I-SLICE,29,29.94,175320,0,25.087,38.696,39.049,40.984,39.026,0.898716,9.945,0,  -, -,0.00%,0.00%,0.00%,5.59%,3.89%,18.47%,6.05%,1.16%,44.14%,3.10%,0.37%,14.65%,2.58%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Command, Date/Time, Elapsed Time, FPS, Bitrate, Y PSNR, U PSNR, V PSNR, Global PSNR, SSIM, SSIM (dB), I count, I ave-QP, I kbps, I-PSNR Y, I-PSNR U, I-PSNR V, I-SSIM (dB), P count, P ave-QP, P kbps, P-PSNR Y, P-PSNR U, P-PSNR V, P-SSIM (dB), B count, B ave-QP, B kbps, B-PSNR Y, B-PSNR U, B-PSNR V, B-SSIM (dB), MaxCLL, MaxFALL, Version,,,,,,
 --input Beauty.yuv -f 30 --input-res 1920x1080 --fps 120 --log-level 2 --csv logBeauty.csv --csv-log-level 1 --qpfile qp.txt --ssim --psnr -o Beauty.mp4, Tue May  5 07:31:23 2020,26,1.15,20498.02,38.691,39.121,41.049,39.039,0.897181,9.879,30,29.9,20498.02,38.691,39.121,41.049,9.879, -, -, -, -, -, -, -, -, -, -, -, -, -, -,217,67,2.6,,,,,,
